id,const,created,modified,description,title,url,title_type,imdb_rating,runtime,year,genres,num_votes,release_date,directors,image
813,tt7737786,4/17/2021,4/17/2021,A family struggles for survival in the face of a cataclysmic natural disaster.,Greenland,https://www.imdb.com/title/tt7737786/,movie,6.4,119,2020,"Action, Thriller",121686,7/29/2020,Ric Roman Waugh,https://m.media-amazon.com/images/M/MV5BMzcyMzU4MDUtM2JhOC00ZDg2LTg5MGMtZjc2OGMyMjhlMGE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
814,tt10456740,4/18/2021,4/18/2021,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",Balle perdue,https://www.imdb.com/title/tt10456740/,movie,6.3,92,2020,"Action, Crime, Thriller",12555,6/19/2020,Guillaume Pierret,https://m.media-amazon.com/images/M/MV5BN2M5MzE4NTMtMDNmOC00ZDQyLTkwYjUtZWY5ZDQ1MjYwNDZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
815,tt4281724,4/22/2021,4/22/2021,"On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown.",Terrifier,https://www.imdb.com/title/tt4281724/,movie,5.6,85,2016,"Horror, Thriller",39449,10/15/2016,Damien Leone,https://m.media-amazon.com/images/M/MV5BYmMxNzA0OTUtOTJiOS00NTc4LWJmNTItMGM3OWE0N2Y0NjhjXkEyXkFqcGdeQXVyMTg5NjU4NjE@._V1_.jpg
816,tt11014390,4/28/2021,4/28/2021,"An overworked nurse returns home to find a maniac hiding out with a bruised and beaten hostage. When an unexpected wave of violent intruders descend upon her home, it becomes a fight for survival.",For the Sake of Vicious,https://www.imdb.com/title/tt11014390/,movie,5.4,80,2020,"Action, Horror, Mystery",1121,9/2/2020,"Reese Eveneshen, Gabriel Carrer",https://m.media-amazon.com/images/M/MV5BMjE0YjJjNGQtNjQwMy00Zjc4LWE0ZjEtNzFiY2VkM2YyZjA5XkEyXkFqcGdeQXVyOTMzOTMzMTg@._V1_.jpg
817,tt0143952,4/29/2021,4/29/2021,"Several escaped prisoners and two hostage women along with a sheriff&apos;s deputy find themselves trapped in a mine shaft, where a cannibalistic mutant is hunting them for food.",Trapped Alive,https://www.imdb.com/title/tt0143952/,movie,4.6,92,1988,"Drama, Horror, Thriller",564,12/23/1988,Leszek Burzynski,https://m.media-amazon.com/images/M/MV5BNTliYThhZDEtNThkOS00NjZjLWE0ODktN2FiZmQ1YTg2NTkzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
818,tt0068289,4/29/2021,4/29/2021,A coven of witches captures a young man traveling through the woods. He gets involved in a power struggle between a beautiful witch and the evil queen who heads the coven.,Blood Sabbath,https://www.imdb.com/title/tt0068289/,movie,4.1,86,1972,Horror,585,,Brianne Murphy,https://m.media-amazon.com/images/M/MV5BOTgyODg1OTE1OV5BMl5BanBnXkFtZTgwMjEyMjkwMzE@._V1_.jpg
819,tt0053593,4/30/2021,4/30/2021,A crazed scientist invents an invisibility formula. He plans to use the formula to create an army of invisible zombies.,The Amazing Transparent Man,https://www.imdb.com/title/tt0053593/,movie,4.1,58,1960,"Horror, Sci-Fi",2570,2/24/1960,Edgar G. Ulmer,https://m.media-amazon.com/images/M/MV5BZTAwZDFmMjctNzE3NC00YzY5LWI1ZTgtMTFmZDAyOGNlMzAyXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_.jpg
820,tt7888964,5/1/2021,5/1/2021,"A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.",Nobody,https://www.imdb.com/title/tt7888964/,movie,7.4,92,2021,"Action, Crime, Drama, Thriller",267353,3/18/2021,Ilya Naishuller,https://m.media-amazon.com/images/M/MV5BMjM5YTRlZmUtZGVmYi00ZjE2LWIyNzAtOWVhMDk1MDdkYzhjXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_.jpg
821,tt0082276,5/3/2021,5/3/2021,"Two siblings cursed in prehistoric times survive for millennia by feasting on the entrails of young people, prowling in what eventually becomes a park in contemporary Los Angeles.",Don't Go Near the Park,https://www.imdb.com/title/tt0082276/,movie,3.5,80,1979,Horror,837,3/31/1979,Lawrence David Foldes,https://m.media-amazon.com/images/M/MV5BZjdhYjY5N2QtZjVjMy00MzMwLWFlZWQtM2NiOGYwZjA5OTc2XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_.jpg
822,tt0075164,5/3/2021,5/3/2021,"A woman traveling with her parents to her uncle&apos;s house crash near his house. Her parents die but she survives. She stays with her uncle, but it becomes clear that he and his son are planning something sinister for her.",Satan's Slave,https://www.imdb.com/title/tt0075164/,movie,5.2,86,1976,Horror,1983,12/31/1976,Norman J. Warren,https://m.media-amazon.com/images/M/MV5BMmI4N2NiYjYtODc2YS00NWUzLTg0YWYtOWFiNzJjYzM4YmZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
823,tt0075814,5/3/2021,5/3/2021,"A sadistic killer cult kidnaps and sacrifices beautiful women. A young girl, just paroled from prison, moves into a strange house and appears to be the cult&apos;s next victim.",La casa della paura,https://www.imdb.com/title/tt0075814/,movie,5.4,86,1974,"Horror, Mystery, Thriller",752,7/31/1974,"William Rose, Dick Randall",https://m.media-amazon.com/images/M/MV5BZjc3NjljNDQtODkxYS00ZGMwLTlmMGQtMGQ3MWNmZTM3YTk5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg
824,tt0067513,5/3/2021,5/3/2021,"A woman searches for her missing lover, a psychiatrist who has suddenly vanished for no apparent reason. She ends up at a villa populated by a group of eccentric individuals. A string of murders commences immediately.",L'occhio nel labirinto,https://www.imdb.com/title/tt0067513/,movie,5.9,95,1972,"Horror, Mystery, Thriller",932,3/24/1972,Mario Caiano,https://m.media-amazon.com/images/M/MV5BMzgwYjMyMTEtZDIzMS00NDNkLTk2OGQtODVmMGZmNWNkOGMzXkEyXkFqcGdeQXVyMTAyNDU2NDM@._V1_.jpg
825,tt0058653,5/3/2021,5/3/2021,Three psychotic murderers escape from a mental institution and stalk women in Los Angeles.,The Thrill Killers,https://www.imdb.com/title/tt0058653/,movie,5.6,70,1964,"Action, Crime, Horror, Thriller",454,8/7/1964,Ray Dennis Steckler,https://m.media-amazon.com/images/M/MV5BZmU0YmE0NTAtMzNmZi00NmM0LTg2NWEtMjdlNTUwODM3MjViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg
826,tt0086449,5/4/2021,5/4/2021,A group of teenagers at a party find themselves being stalked by a maniacal killer in a Santa Claus costume.,To All a Goodnight,https://www.imdb.com/title/tt0086449/,movie,4.6,87,1980,"Horror, Mystery, Thriller",2047,1/30/1980,David Hess,https://m.media-amazon.com/images/M/MV5BODQyZjZkNDMtMWMxNi00ODE3LTg4ZjgtMjdkZDc2YWI4ZTJmXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_.jpg
827,tt0092516,5/4/2021,5/4/2021,"The spirit of a comatose teenage girl possesses the body of a newcomer to her girls boarding school to enact bloody revenge against the elitist, lingerie-clad coeds responsible for her condition.",Aenigma,https://www.imdb.com/title/tt0092516/,movie,5,90,1987,"Horror, Mystery, Romance, Thriller",3022,10/25/1987,Lucio Fulci,https://m.media-amazon.com/images/M/MV5BOGY2MmU2OTQtYzZmMi00OTgzLWI4NWItZTVhNTU2ZjZmNzQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
828,tt0074213,5/5/2021,5/5/2021,"Robert Sand, agent of D.R.A.G.O.N. (Defense Reserve Agency Guardian Of Nations), is playing tennis on his vacation with a beautiful black girl, when his commanding officers ask him to save a Chinese girl who happens to be Sand&apos;s g...",Black Samurai,https://www.imdb.com/title/tt0074213/,movie,4.7,88,1976,"Action, Crime",1007,12/22/1976,Al Adamson,https://m.media-amazon.com/images/M/MV5BMTc1NjE3MjIzM15BMl5BanBnXkFtZTgwNjI2OTE4MzE@._V1_.jpg
829,tt1174954,5/7/2021,5/7/2021,"Leon S. Kennedy and Claire Redfield must battle a rogue warrior seeking revenge after unleashing the deadly G-Virus, whilst a mutated monster goes on a rampage.",Baiohazâdo: Dijenerêshon,https://www.imdb.com/title/tt1174954/,movie,6.4,97,2008,"Animation, Action, Horror, Sci-Fi, Thriller",31918,10/17/2008,Makoto Kamiya,https://m.media-amazon.com/images/M/MV5BYzUxNmYwMTgtYjAyZi00NjdlLWI2ZjMtNzIyMjIzZTg0NDAwXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg
830,tt1753496,5/7/2021,5/7/2021,Special Agent Leon S.Kennedy goes against his superior&apos;s orders and works to destroy a series of biological weapons being used in a war zone in Europe.,Baiohazado: Damuneshon,https://www.imdb.com/title/tt1753496/,movie,6.4,100,2012,"Animation, Action, Horror, Sci-Fi, Thriller",21222,9/24/2012,Makoto Kamiya,https://m.media-amazon.com/images/M/MV5BZWFiNzIxYTQtOTFmMS00NmY4LTgzM2YtNDEyOWQzM2IwMGJjXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg
831,tt5776208,5/7/2021,5/7/2021,"Chris Redfield enlists the help of Leon S. Kennedy and Rebecca Chambers to stop a death merchant, with a vengeance, from spreading a deadly virus in New York.",Resident Evil: Vendetta,https://www.imdb.com/title/tt5776208/,movie,6.2,97,2017,"Animation, Action, Adventure, Horror, Mystery, Sci-Fi",14121,5/27/2017,Takanori Tsujimoto,https://m.media-amazon.com/images/M/MV5BMTg0OTQ0ODY1N15BMl5BanBnXkFtZTgwNjkxNjI4MTI@._V1_.jpg
832,tt0218937,5/10/2021,5/10/2021,An evil demon that inhabits a monkey doll takes over the mind of a suburban housewife to carry out its plans.,The Devil's Gift,https://www.imdb.com/title/tt0218937/,movie,3.2,90,1984,"Thriller, Horror",586,10/31/1984,Kenneth J. Berton,https://m.media-amazon.com/images/M/MV5BZmFmYjM4YjgtNTU3MC00YTdlLWFjYjMtMzRiNzYwYzVjZGUwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
833,tt4401006,5/11/2021,5/11/2021,"Facing difficult times and with their glory days long gone, the eight undisputed British vampire overlords gather up for their semi-centennial meeting. However, before the break of dawn, there will be blood. And corpses. Lots of t...",Eat Locals,https://www.imdb.com/title/tt4401006/,movie,5.4,94,2017,"Action, Comedy, Horror",2979,4/6/2017,Jason Flemyng,https://m.media-amazon.com/images/M/MV5BOGMxZjcyNmMtMGUxZi00ZjU4LThmMWItZGU2NmE3OWIyNzkyXkEyXkFqcGdeQXVyMTY4Mjk3MzE@._V1_.jpg
834,tt8447170,5/14/2021,5/14/2021,The feature film is an action-packed horror flick depicting a supernatural serial killer based on pre-Colombian mythology in a hunt for revenge in the metropolis of São Paulo.,Skull: The Mask,https://www.imdb.com/title/tt8447170/,movie,4.9,90,2020,"Fantasy, Horror",785,5/22/2020,"Kapel Furman, Armando Fonseca",https://m.media-amazon.com/images/M/MV5BZDQyNTMyNTAtNTQxYi00NjgwLWJlMDMtYzVkYjdiMDU2OGUxXkEyXkFqcGdeQXVyNTgwMjE3NzA@._V1_.jpg
835,tt0058203,5/17/2021,5/17/2021,A young man comes to the rescue of his girlfriend abducted by thieves and brought to Rio. An extravagant adventure ensues.,L'homme de Rio,https://www.imdb.com/title/tt0058203/,movie,7,112,1964,"Action, Adventure, Comedy, Romance",5800,2/5/1964,Philippe de Broca,https://m.media-amazon.com/images/M/MV5BOGI1Nzk5NDEtZWQzYS00ZTE3LWJkNTctMWQyM2U1OWI0NjgyXkEyXkFqcGdeQXVyMTA2ODMzMDU@._V1_.jpg
836,tt6111574,5/20/2021,5/20/2021,"An agoraphobic woman living alone in New York begins spying on her new neighbors, only to witness a disturbing act of violence.",The Woman in the Window,https://www.imdb.com/title/tt6111574/,movie,5.7,100,2020,"Crime, Drama, Mystery, Thriller",77722,5/15/2020,Joe Wright,https://m.media-amazon.com/images/M/MV5BYmVlNWJkZWYtYmJkMy00YTZlLTgwODMtZjVmOGMzMmM1ZTk2XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_.jpg
837,tt0993840,5/22/2021,5/22/2021,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.",Army of the Dead,https://www.imdb.com/title/tt0993840/,movie,5.7,148,2021,"Action, Crime, Drama, Horror, Sci-Fi, Thriller, War",176510,5/14/2021,Zack Snyder,https://m.media-amazon.com/images/M/MV5BNGY0NzgzYzctYWQwMC00MzM2LThjNGMtZjFjMWUyNzg0ZmM0XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg
838,tt0052169,5/25/2021,5/25/2021,"A newly married couple arrives at the home of the husband&apos;s late wife, where the gardens have been maintained by a gardener faithful to the dead woman&apos;s memory. Soon, eerie events lead the new wife to think she&apos;s losing her mind.",The Screaming Skull,https://www.imdb.com/title/tt0052169/,movie,3.9,68,1958,"Horror, Thriller",3752,8/25/1958,Alex Nicol,https://m.media-amazon.com/images/M/MV5BMTU0Nzk1MjU2Nl5BMl5BanBnXkFtZTcwNzkyMTM4NA@@._V1_.jpg
839,tt0053611,5/25/2021,5/25/2021,"A backwoods game warden and a local doctor discover that giant leeches are responsible for disappearances and deaths in a local swamp, but the local police don&apos;t believe them.",Attack of the Giant Leeches,https://www.imdb.com/title/tt0053611/,movie,3.7,62,1959,"Horror, Sci-Fi",4630,10/31/1959,Bernard L. Kowalski,https://m.media-amazon.com/images/M/MV5BNGQ0MTM4OGQtYTA2Ny00MjYwLTkzMGUtYTBmODY1ZDk5ZDM3XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_.jpg
840,tt0062036,5/26/2021,5/26/2021,"A government space experiment into the effects of cosmic rays on animal life goes horribly wrong, creating a mutant monster that terrorizes a rural community.",Night Fright,https://www.imdb.com/title/tt0062036/,movie,2.7,75,1967,"Horror, Sci-Fi",952,11/30/1967,James A. Sullivan,https://m.media-amazon.com/images/M/MV5BM2M2ODkxYzEtYWNjMi00NjJkLThiNGUtZWJjMDNmNzdjM2ZhXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_.jpg
841,tt0056405,5/26/2021,5/26/2021,"After copper miners discover part of the frozen tail of a prehistoric monster in Lapland, scientists inadvertently bring it back to life.",Reptilicus,https://www.imdb.com/title/tt0056405/,movie,3.6,92,1961,"Action, Adventure, Drama, Fantasy, Horror, Sci-Fi, Thriller",4174,2/20/1961,"Poul Bang, Sidney W. Pink",https://m.media-amazon.com/images/M/MV5BYmEyNjM0YTMtNmQxZi00MWM2LWE3ZTEtZGU0ZjY4YTA2ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
842,tt1031280,6/4/2021,6/4/2021,"Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror.",Splinter,https://www.imdb.com/title/tt1031280/,movie,6.1,82,2008,"Crime, Horror, Sci-Fi, Thriller",38968,10/31/2008,Toby Wilkins,https://m.media-amazon.com/images/M/MV5BMTY1NzYzNTU5Nl5BMl5BanBnXkFtZTcwODc2ODQ5MQ@@._V1_.jpg
843,tt11658120,6/4/2021,6/4/2021,"Two years after the murder of his son and father, a retired hitman sets in motion a carefully crafted revenge plan against the killer: his own brother.",Xtremo,https://www.imdb.com/title/tt11658120/,movie,5.8,111,2021,"Action, Crime, Drama, Thriller",4627,6/4/2021,Daniel Benmayor,https://m.media-amazon.com/images/M/MV5BZjU0ZDhjMGEtOWRkNi00OWE0LTkzMzMtMzAyNDdiNDViNTZlXkEyXkFqcGdeQXVyNzEzNjU1NDg@._V1_.jpg
844,tt0109838,6/5/2021,6/5/2021,"A vain actor, his best friend, and an activist end up at a mutant freak farm run by a weirdo scientist.",Freaked,https://www.imdb.com/title/tt0109838/,movie,6.3,86,1993,"Comedy, Sci-Fi",7576,4/24/1993,"Alex Winter, Tom Stern",https://m.media-amazon.com/images/M/MV5BYTJiNmE2YTQtNzE4NC00NTk5LWEyYmMtYzMzMWMwZjc1YWNjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg
845,tt1727261,6/7/2021,6/7/2021,"A murderer, a priest, and a delinquent try to bring down a father-killing madman.",Father's Day,https://www.imdb.com/title/tt1727261/,movie,5.8,99,2011,"Action, Comedy, Horror",3180,10/21/2011,"Adam Brooks, Conor Sweeney, Matthew Kennedy, Jeremy Gillespie, Steven Kostanski",https://m.media-amazon.com/images/M/MV5BMjMwOTU3ODY2MV5BMl5BanBnXkFtZTcwNTA1NjIzNw@@._V1_.jpg
846,tt11252440,6/7/2021,6/7/2021,"After unearthing a gem that controls an evil monster looking to destroy the Universe, a young girl and her brother use it to make him do their bidding.",Psycho Goreman,https://www.imdb.com/title/tt11252440/,movie,6.2,95,2020,"Comedy, Horror, Sci-Fi",13713,9/10/2020,Steven Kostanski,https://m.media-amazon.com/images/M/MV5BOWNiMDUwYmUtZjJjNy00OTA5LThkM2QtODBkNTY2MGYyZGRlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg
847,tt0054240,6/11/2021,6/11/2021,A couple driving to a cemetery looking for inspiration for a horror story encounters the dancing dead.,Orgy of the Dead,https://www.imdb.com/title/tt0054240/,movie,2.9,92,1965,"Fantasy, Horror",3109,6/1/1965,Stephen C. Apostolof,https://m.media-amazon.com/images/M/MV5BZjE3MDFmZGUtM2Q3Mi00ZDY5LWE0ZmUtYTQ2NmFmOWQ0ZTRhXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_.jpg
848,tt0430105,6/16/2021,6/16/2021,"When their adoptive mother is gunned down in a store robbery, four brothers decide to investigate the murder and find the killers themselves, but not all is what it seems.",Four Brothers,https://www.imdb.com/title/tt0430105/,movie,6.8,109,2005,"Action, Crime, Drama, Mystery, Thriller",150487,7/1/2005,John Singleton,https://m.media-amazon.com/images/M/MV5BMTU4NzM3Njg2NV5BMl5BanBnXkFtZTcwNjU4NDczMw@@._V1_.jpg
849,tt11045340,6/20/2021,6/20/2021,"A woman invites re-enactors to produce an authentic first Thanksgiving for her family and friends. However, things take an unexpected turn when the actors refuse to break character.",Into the Dark: Pilgrim,https://www.imdb.com/title/tt11045340/,tvEpisode,5.6,80,2019,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",1683,11/1/2019,Marcus Dunstan,https://m.media-amazon.com/images/M/MV5BODc4MWU2ZDgtNTBhZi00ZjcwLTlhOGYtOGUwNTM5MjkxYWJiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg
850,tt1758570,6/22/2021,6/22/2021,"In January 1942 US forces engaged an unidentified flying object above Los Angeles. Now almost 70 years later, the alien invaders have returned.",Battle of Los Angeles,https://www.imdb.com/title/tt1758570/,video,1.9,92,2011,"Action, Adventure, Sci-Fi, Thriller",5095,3/12/2011,Mark Atkins,https://m.media-amazon.com/images/M/MV5BMTM1MDUyNTMyMF5BMl5BanBnXkFtZTcwOTc0NTkzNA@@._V1_.jpg
851,tt0097550,6/22/2021,6/22/2021,"When a motorbike gang kills an occultist, the evil spirit he was summoning inhabits a damaged bike. The bike is then bought and restored, but reveals its true nature when it tries to exact vengance on the gang, and anyone else who...",I Bought a Vampire Motorcycle,https://www.imdb.com/title/tt0097550/,movie,5.5,101,1990,"Comedy, Crime, Fantasy, Horror",1383,2/17/1990,Dirk Campbell,https://m.media-amazon.com/images/M/MV5BM2NjMmJhOGUtOGZiZC00YTUxLWFiMDItNWE5MjdkMTRjMzA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
852,tt4685762,6/27/2021,6/27/2021,A group of high school students form a coven of witches.,The Craft: Legacy,https://www.imdb.com/title/tt4685762/,movie,4.5,97,2020,"Drama, Fantasy, Horror",14599,10/28/2020,Zoe Lister-Jones,https://m.media-amazon.com/images/M/MV5BNjY0YzYwM2YtMzcyOC00YmFjLTgxMzEtNzg0YjEwYjlhY2I5XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg
853,tt0087746,6/28/2021,6/28/2021,"Convinced that her father&apos;s death was not accidental, a beautiful girl decides to investigate to find out the truth, aided by her boyfriend. Her sleuthing draws her to a local mortuary, where many secrets will be revealed.",Mortuary,https://www.imdb.com/title/tt0087746/,movie,5.1,93,1982,Horror,2525,5/7/1982,Howard Avedis,https://m.media-amazon.com/images/M/MV5BZTQxYjM2M2ItMzQ1Mi00NmZiLThjYmEtNjdiZjU0OThmZTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
854,tt0085918,6/28/2021,6/28/2021,"A 10 year-old girl, mourning the death of her mother, becomes possessed by a demon who has been preying on her female ancestors for centuries. Years later, the demon starts to take over, both mentally and physically.",Mausoleum,https://www.imdb.com/title/tt0085918/,movie,5.1,96,1983,"Fantasy, Horror",2748,5/13/1983,Michael Dugan,https://m.media-amazon.com/images/M/MV5BNzg2Zjg3NTctNGVlNC00ODNmLThjNWEtOThjNmJhZDc5MTJlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_.jpg
855,tt9624766,7/4/2021,7/4/2021,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",Jiu Jitsu,https://www.imdb.com/title/tt9624766/,movie,2.9,102,2020,"Action, Sci-Fi, Thriller",9267,11/20/2020,Dimitri Logothetis,https://m.media-amazon.com/images/M/MV5BOWU2YzRlYzYtNDE0Mi00NzhkLTkxYWItZDMxNmQxZmRjZWY2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg
856,tt8114980,7/4/2021,7/4/2021,"A quiet drifter is tricked into a janitorial job at the now condemned Willy&apos;s Wonderland. The mundane tasks suddenly become an all-out fight for survival against wave after wave of demonic animatronics. Fists fly, kicks land, tita...",Willy's Wonderland,https://www.imdb.com/title/tt8114980/,movie,5.5,88,2021,"Action, Comedy, Horror, Thriller",31726,2/12/2021,Kevin Lewis,https://m.media-amazon.com/images/M/MV5BOTc3ZjVkYTYtMDZiMC00OTliLWE3OTEtYjY5NTBmNGJjYTBmXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_.jpg
857,tt0082559,7/17/2021,7/17/2021,"After an experiment gone wrong, a virus that turns people into zombies spreads throughout New Guinea. A female reporter and her cameraman, and a team of four commandos sent to investigate try to survive the onslaught.",Virus,https://www.imdb.com/title/tt0082559/,movie,4.9,99,1980,"Horror, Sci-Fi, Thriller",5486,11/10/1980,"Claudio Fragasso, Bruno Mattei",https://m.media-amazon.com/images/M/MV5BMDNlZjQxMzUtODI5ZS00ZDYwLWFmOWMtY2VkMzA0NDYxODRkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg
